name,surname,gender,searching_gender,age,interests,latitude,longitude
Matthew,Turner,M,M,33,"Stock trading, Pottery, Gymnastics",42.8386,-97.8495
Gary,Lowe,N,M,27,"Cooking, Mixology, Judo, Triathlons, Knitting",39.2227,-93.065
Elizabeth,Barnes,N,A,38,"Kayaking, Food criticism, Polo, Physics",41.5169,-88.2146
Catherine,Schmidt,F,F,38,"Travel, Reading, Rock Climbing, Board games, Bowling",40.1878,-79.8489
Robert,Miller,N,B,35,"Data analysis, Reading, Marathons, Board games",39.9012,-120.7936
Jennifer,Robinson,N,B,33,"Kayaking, Glassblowing, Cycling, Running",33.7542,-118.0714
Ryan,Rose,M,N,30,"Roller hockey, Running, Road cycling",40.8525,-101.5278
Kevin,Jones,M,M,26,"Biking, Mobile app development, Billiards, Cycling",34.5323,-96.2209
Andrew,Pham,N,N,31,"Swimming, Computer programming, Pilates, Equestrian",34.8629,-114.1461
Crystal,Klein,N,M,19,"Pinball, Watercolor, Cybersecurity, Cooking, Pottery",28.939,-81.4308
Adam,Daugherty,N,A,29,"Astrophysics, Choreography, Baking, Puzzle solving, Filmmaking",44.9107,-90.3159
Jonathon,Wood,M,A,30,"Sketching, Basketball, Bar tending, Horseback riding, Guitar",45.895,-122.8116
Joshua,Hicks,M,M,24,"Computer programming, Biking, Gymnastics, Muay Thai, Snowboarding",40.9187,-95.2655
Susan,Wright,N,F,33,"Darts, American football, Journalism, Treasure hunting, Card games",30.9767,-87.2629
Sherri,Green,F,N,29,"Boxing, Cycling, Billiards, Marathons",21.4205,-157.8205
Peter,Johnson,N,B,33,"Volleyball, Music, Geocaching, Cybersecurity",35.8152,-88.7901
Nathaniel,Salas,M,F,26,"Skateboarding, Kiteboarding, Pottery, Ballet",33.2524,-83.903
Ashley,Bradley,F,M,28,"Air hockey, Kayaking, Data analysis, Skiing, Swimming",40.67,-74.7443
Corey,Hernandez,M,M,38,"Art history, Travel, Diving, Investment banking, Shuffleboard",39.769,-82.0956
Danny,Aguilar,N,B,22,"Skydiving, Theater, Ballet, Board games, Escape rooms",38.9881,-74.8195
Laura,Robinson,N,A,25,"Floristry, Drawing, Swimming, Dancing, Volleyball",40.899,-94.2639
Elizabeth,Cunningham,N,F,25,"Snowboarding, Biking, Pool, Letterboxing, Knitting",38.5957,-89.7497
Nicholas,Wallace,M,B,27,"Water polo, Video games, Art, Pilates",33.6586,-97.3874
Erin,Brown,F,F,28,"Writing, Rappelling, Pottery",26.2518,-98.4699
Cathy,Parker,F,F,19,"Surfing, Watercolor, Marketing",40.4524,-91.8841
David,West,N,A,38,"Calligraphy, Landscaping, Sculpting, Poetry, Dancing",41.5032,-90.3171
Wayne,Peterson,N,B,35,"Interior design, Wrestling, Mathematics",42.4649,-83.1824
Benjamin,Ramirez,N,N,21,"Ice skating, Self defense, Equestrian, Computer programming",30.7085,-84.9249
Darlene,Ballard,N,N,29,"Sculpting, Video games, Painting, Martial arts",35.3239,-82.3722
Theresa,Gonzalez,F,B,23,"Fashion design, Mountain biking, Kiteboarding, Soccer",39.2047,-94.5738
Ricky,Schwartz,M,F,38,"Knitting, Judo, Field hockey",36.2883,-115.0888
Michael,Garcia,M,B,28,"Pool, Theatre, Skateboarding, Food styling, Ice skating",36.6596,-98.5635
Robert,Swanson,M,N,27,"Rock Climbing, Board games, Polo",43.286,-76.1419
Cynthia,Watson,F,B,38,"Cooking, Jujitsu, Kayaking",40.8515,-124.163
Yolanda,Douglas,F,M,34,"Ceramics, Biking, Skiing",35.8681,-99.3449
Stacy,Lee,F,B,29,"Food styling, Swimming, Cycling, Paragliding, Orienteering",35.3465,-75.5069
Dominic,Ballard,N,M,22,"Food criticism, Skiing, Ballet, Equestrian",37.7912,-120.9982
Kenneth,Mullins,M,A,24,"Ethical hacking, Boxing, Rappelling, Rock climbing, Tennis",40.3494,-75.8641
Lydia,Parsons,F,M,29,"Sketching, Air hockey, Rock climbing, Board games, Poetry",44.593,-89.7679
David,Proctor,M,A,29,"Stand-up comedy, Blacksmithing, Jazz, Choreography, Public relations",28.0821,-97.8828
Matthew,Mccarthy,N,A,25,"Writing, Horseback riding, Bowling",46.1852,-96.4857
Robert,Hernandez,N,B,35,"Self defense, Water polo, Pool, Astronomy, Food styling",38.0182,-121.8965
Randall,Mccarthy,N,A,33,"Literature, Jazz, Rock climbing, Synchronized swimming",35.9963,-94.19
Colin,Hancock,N,F,33,"Public relations, Marketing, Yachting",32.2671,-96.6955
Joshua,Hernandez,M,N,36,"Stand-up comedy, Data analysis, Pinball, Writing",39.6015,-75.7473
John,Griffin,N,A,21,"Computer programming, Music, Nature, Writing, Stock trading",26.2032,-97.7395
Richard,Moore,N,B,36,"Table tennis, Food criticism, Jazz, Baseball",35.221,-88.236
Becky,Flores,N,M,29,"Water polo, Hunting, Woodworking, Darts",39.93,-83.7959
Roy,Carpenter,M,B,36,"Running, Stock trading, Horseback riding",39.742,-89.7785
Mark,Watson,M,A,24,"Bouldering, Glassblowing, Volleyball",42.0881,-88.158
David,Nguyen,M,N,34,"Web design, Road cycling, Sailing",41.3666,-85.0559
Danny,Graves,N,B,20,"Geocaching, Gaming, Kiteboarding, Snowboarding",38.5391,-75.066
Jenny,Jackson,F,M,20,"Bar tending, Photography, Fashion design, Tennis, Horseback riding",41.9803,-92.7151
Julie,Williams,N,M,18,"Karate, Letterboxing, Teaching, Glassblowing, Synchronized swimming",33.9932,-81.0936
Richard,Nelson,M,A,34,"Baseball, Boxing, Snowboarding, Singing, Mobile app development",39.0306,-89.4757
Ashlee,Barry,F,F,20,"Skateboarding, Yachting, Jujitsu",39.8566,-100.9583
Natasha,Hamilton,F,A,32,"Interior design, Rock Climbing, Fashion design",38.4604,-80.3731
Margaret,Clements,F,A,33,"Mobile app development, Water polo, Tennis, Geocaching",40.326,-78.9194
Michael,Hurley,M,M,26,"Surfing, Woodworking, Kiteboarding, Improv",38.2834,-85.5936
Evan,Thompson,M,N,22,"Hunting, Investment banking, Bowling, Music",38.5683,-121.3544
Michael,Barton,M,M,35,"Weightlifting, Wrestling, Baseball, Theatre, Letterboxing",37.5525,-92.7871
Melinda,Jenkins,N,F,35,"Ballet, Fashion design, Pilates, Windsurfing, Kayaking",34.7952,-96.9603
Deborah,Maldonado,N,N,20,"Karate, Bowling, Running, Astrophysics, Theatre",30.7826,-87.2309
Brittany,Levy,N,B,34,"Marathons, Astrophysics, Martial arts",40.9203,-89.2916
Stephanie,Peterson,N,F,21,"Sketching, Salsa, Badminton, Movies",38.1218,-121.2932
Crystal,Brown,N,F,38,"Filmography, Rock climbing, Running",61.1508,-149.1091
Ryan,Johnson,N,M,37,"Letterboxing, Reading, Stand-up comedy",36.3879,-78.9812
Brittany,Jenkins,F,A,37,"Calligraphy, Salsa, Baseball, Shuffleboard, Air hockey",29.3364,-81.5066
Larry,Ruiz,M,N,21,"Food styling, Swimming, Nature, Video editing, Billiards",42.626,-70.6897
Sara,Mccoy,F,N,34,"Tennis, Paragliding, Rappelling, DJing, Judo",35.8111,-84.2818
Joel,Cunningham,M,N,20,"Watercolor, Filmography, Escape rooms, Reading, Rappelling",40.3103,-78.2862
Brent,Snyder,N,N,34,"Polo, Yoga, Table tennis, Jazz",34.9136,-90.308
Jamie,Watkins,F,F,37,"Photography, Ceramics, Filmography, Letterboxing",38.9803,-77.5323
Thomas,Johns,N,F,27,"Guitar, Wrestling, Gaming, Ice skating",35.8576,-110.6338
Ryan,Hill,M,M,39,"Astrophysics, Carpentry, Glassblowing, Basketball",39.7151,-88.6337
Janice,Todd,N,F,23,"Kickboxing, Glassblowing, Letterboxing",43.8808,-89.4078
Travis,Snow,M,N,34,"Mountain biking, Rock climbing, Teaching, Calligraphy, Music production",35.17,-103.7046
John,Harvey,M,N,18,"Painting, Judo, Martial arts, Reading",39.1373,-77.8637
Tara,Mack,F,N,30,"Landscaping, Wrestling, Sculpting",40.1942,-86.9779
James,Medina,M,M,37,"Photography, Poetry, Mobile app development",41.28,-88.1443
David,Nguyen,M,F,31,"Swimming, Karate, Ballroom dancing",39.5479,-91.8572
Glen,Wilson,M,N,30,"Writing, Astrophysics, Knitting, Ethical hacking, Advertising",40.4784,-82.5485
James,Duarte,M,F,26,"Ballroom dancing, Orienteering, Muay Thai, Knitting, Volleyball",41.1817,-96.1353
Donald,Sloan,M,M,30,"Interests, Sculpting, Boating",38.7176,-77.7976
Daniel,Madden,M,F,29,"Soccer, Singing, Rappelling",33.3262,-86.63
Brian,Garcia,M,B,33,"Wrestling, Skiing, Kayaking, Reading, Darts",39.5543,-82.7781
Ricky,Henderson,M,F,35,"Snowboarding, Horseback riding, Bowling, Card games",40.4992,-122.5458
Kathleen,Lyons,F,M,32,"Hiking, Fishing, Lacrosse",34.7287,-82.2569
Tina,Morales,F,A,36,"Martial arts, Astrophysics, Yoga, Hiking",47.0287,-114.2461
Rebecca,Martinez,F,F,39,"Wrestling, Bar tending, Marathons",38.9764,-75.808
Judy,Bray,N,B,30,"Baking, Stand-up comedy, Fishing, Carpentry, Tennis",40.5973,-88.0378
Alexis,Santos,M,B,19,"Blacksmithing, DJing, Road cycling, Nature, Yachting",39.7036,-104.9352
James,Raymond,M,M,27,"American football, Pool, Card games, Filmography, Fishing",43.5732,-91.2262
Jacqueline,Gray,N,F,37,"Baseball, Kayaking, Fashion design, DJing",41.4828,-95.3373
Alexandra,Guzman,F,F,21,"Cybersecurity, Marketing, Stock trading",34.1538,-78.8737
Colin,Fields,M,N,36,"Badminton, Reading, Rappelling, Surfing, Water polo",43.4087,-103.3958
Shelley,Leonard,N,F,27,"Blacksmithing, Writing, Financial analysis",40.3868,-75.9398
Barbara,Jackson,N,F,27,"Ice skating, Treasure hunting, Triathlons, Choreography",37.4721,-95.3563
Kevin,Copeland,M,F,23,"Nature Photography, Filmmaking, Martial arts, Volleyball, Roller hockey",41.2016,-73.7281
Justin,Rivers,M,B,23,"Geocaching, Glassblowing, Swimming, Card games, Photography",38.4375,-122.866
Eric,Chapman,N,F,29,"Skateboarding, Landscaping, Sewing",41.5805,-73.8103
Brian,White,M,A,33,"Marathons, Triathlons, Filmmaking, Darts, Sculpting",41.2493,-84.1292
Andrew,Hopkins,N,B,31,"Landscaping, Cybersecurity, Meditation",40.4005,-81.3515
Sara,Frank,F,F,18,"Interior design, Video editing, Fashion design, Martial arts",47.2665,-101.7734
Robert,Nash,M,N,39,"Shuffleboard, Bouldering, Computer programming, Road cycling",48.7446,-122.4043
Sabrina,Wilson,F,B,32,"Advertising, Lacrosse, Calligraphy",30.0741,-90.5557
Jessica,Waller,F,M,33,"Ice skating, Yoga, Sewing, Billiards, Rappelling",42.6178,-91.9057
Stephanie,Wang,N,M,37,"Ballroom dancing, Movies, Astrophysics",35.0324,-89.5612
Kim,Jackson,N,N,23,"Shuffleboard, Pinball, Guitar, Hunting",38.9719,-76.9445
Bryan,Morton,M,M,27,"Data analysis, Surfing, Air hockey, Boating",18.01,-67.0855
Charles,Fisher,N,N,36,"Martial arts, Diving, Skydiving, Data analysis, Squash",44.3313,-90.7637
Joanna,Nolan,F,F,25,"Puzzle solving, Marketing, Sewing",33.4522,-89.4381
Heather,Hoffman,F,N,32,"Food criticism, Soccer, Weightlifting, Air hockey, Board games",61.5082,-149.6252
Jeffrey,Horton,N,A,19,"Fashion design, Nature Photography, Volleyball, Stand-up comedy",40.3969,-90.1554
David,Lane,M,A,31,"Roller hockey, Ceramics, Muay Thai, Letterboxing",43.8996,-96.9277
Taylor,Martin,N,M,21,"Astronomy, Marathons, Board games",37.8989,-94.2307
John,Thompson,M,F,31,"Art history, Karate, Wrestling, Jujitsu, Windsurfing",43.6888,-92.3897
Thomas,Jensen,M,N,32,"Boating, Mobile app development, Tennis, Pilates, Journalism",45.4304,-122.3716
Kenneth,Todd,M,N,18,"Rappelling, Glassblowing, Video games",32.4359,-93.9643
Veronica,Bright,F,B,22,"Skateboarding, American football, Escape rooms",31.6304,-97.6002
Andrew,Johnson,M,F,24,"Web design, Equestrian, Horseback riding, Investment banking, Synchronized swimming",47.9276,-122.0969
Robert,Cox,N,B,34,"Kickboxing, Golf, Jujitsu, Sewing",41.5712,-70.5026
Krista,Estrada,F,F,22,"Ceramics, Jogging, Rugby, Filmography, Meditation",32.4885,-97.8357
Mark,Bartlett,N,M,31,"Triathlons, Calligraphy, Food criticism, Food styling, Kickboxing",33.7459,-117.1132
Jennifer,Crawford,F,F,31,"Mountain biking, Writing, Darts, Sailing",33.6175,-114.4883
David,Perez,N,N,20,"Filmmaking, Baking, Landscaping, Hang gliding, Baseball",41.3924,-95.3636
Elizabeth,Henderson,F,A,23,"Teaching, Football, Stand-up comedy, Martial arts, Sailing",40.4095,-91.4031
Allen,Randall,M,M,21,"Fashion design, Hiking, Escape rooms",34.0179,-85.7852
Heather,Kirby,N,N,35,"Wine tasting, Reading, Knitting",34.8775,-83.4027
Laura,Walker,F,M,38,"Skiing, Woodworking, Video games, Teaching",39.1151,-98.6922
Jamie,Johnson,F,A,24,"Stand-up comedy, Web design, Judo, Cooking, Stock trading",34.7821,-82.3032
Glenn,Jackson,M,M,19,"Physics, Mountain biking, Ballroom dancing, Theater, Hiking",32.5383,-81.9297
Bryan,Mcdaniel,M,B,21,"Rock climbing, Mathematics, Cycling, Self defense, Skiing",45.5686,-96.4372
Amber,Pham,N,B,26,"Sketching, Surfing, Boating, Golf",30.4661,-91.9811
Kenneth,Griffin,N,B,27,"Puzzle solving, Water polo, Fitness, Gymnastics",39.9946,-105.0998
April,Romero,F,N,37,"Music, Food criticism, Carpentry, Pool",44.2701,-94.3464
Kenneth,Baxter,M,B,35,"Swimming, Computer programming, Running, Teaching, Theatre",42.3534,-97.7871
William,Bowers,M,F,38,"Muay Thai, Yachting, Jujitsu, Marathons, Investment banking",41.6012,-70.6364
Melissa,Clayton,N,F,33,"Marketing, Karate, Badminton, Field hockey, Cycling",40.1473,-91.0024
Janice,Carpenter,F,M,25,"Surfing, Physics, Golf",37.6178,-82.1706
Donald,Kennedy,M,N,25,"Darts, Food styling, Financial analysis, Salsa, Road cycling",43.8808,-89.4078
Marie,Harmon,F,N,39,"Bowling, Blacksmithing, Painting, Knitting",36.2707,-95.1178
Kimberly,Frazier,F,F,35,"Ballet, Woodworking, Shuffleboard",40.8573,-91.8334
Brad,Odom,M,B,25,"Board games, Poetry, Mountain biking, Road cycling, Salsa",41.7051,-70.1537
Danielle,Perkins,F,N,36,"Equestrian, Kiteboarding, Data analysis, Video editing",35.7743,-103.9544
Daniel,Roberts,M,B,23,"Marketing, Drawing, Woodworking, Jazz, Astronomy",46.506,-95.6263
Kevin,Henderson,N,F,21,"Ice skating, Shuffleboard, Floristry, Dancing",43.1364,-121.8042
Courtney,Chang,F,N,25,"Rock Climbing, Skydiving, Windsurfing",39.8233,-75.2782
Ruth,Solis,N,B,36,"Meditation, Mathematics, Ceramics, Biking, Jazz",44.0389,-121.3667
David,Smith,N,A,28,"Carpentry, Music, Hiking, Interior design",37.6028,-121.0425
Taylor,Dunn,N,B,24,"Journalism, Hiking, Meditation, Teaching",38.9881,-74.8195
Jason,Lane,N,A,21,"Travel, Mixology, Hunting, Ceramics, Yoga",37.4221,-122.2586
Timothy,Price,M,A,24,"Photography, Squash, Orienteering, Windsurfing, Mountain biking",37.52,-77.3772
Nathan,Allen,M,F,29,"Dancing, Boxing, Cycling, Drawing",41.1989,-86.8921
Alyssa,Leonard,F,A,37,"Ballet, Bouldering, Video editing, Karate",36.1478,-83.6939
David,Holden,M,B,37,"Self defense, Roller hockey, Salsa, Rock Climbing, Advertising",45.803,-87.9958
Christian,Torres,N,M,29,"Journalism, Bowling, Web design, Pinball, Music production",36.3089,-119.2225
Cheryl,Riley,N,F,22,"Cybersecurity, Karate, Equestrian, Poetry, Football",40.7758,-74.1918
Colin,Vargas,M,B,22,"Orienteering, American football, Interests",40.8441,-83.0947
Jenna,Miller,N,M,19,"Tennis, Landscaping, Roller hockey, Volleyball",37.2616,-94.3344
Wendy,Espinoza,F,F,31,"Treasure hunting, Cooking, Snowboarding",42.6207,-82.5339
Tommy,Bailey,M,M,39,"Jazz, Blacksmithing, Painting, Music production",40.3821,-78.1697
Elizabeth,Stone,F,A,25,"Yachting, Rugby, Singing",42.267,-94.5515
Allison,Thomas,N,F,26,"Stand-up comedy, Gaming, Photography",36.5762,-78.1107
Sandra,Colon,F,B,38,"Theatre, Mountain biking, Wine tasting",33.8501,-81.61
Eric,Brooks,N,F,21,"Self defense, Martial arts, Calligraphy, Triathlons",47.6513,-95.2672
Rebecca,Garcia,F,M,19,"Windsurfing, Mathematics, Field hockey, Board games, Drawing",37.6049,-99.2895
Colton,Anderson,N,F,37,"Marathons, Road cycling, Rappelling, Ballet",44.3151,-93.5741
Benjamin,Porter,M,A,36,"Kiteboarding, Snowboarding, Weightlifting",33.5758,-92.2671
Janice,Ashley,F,B,20,"Rock climbing, Marathons, Mobile app development",41.5376,-86.9049
Amanda,Brown,N,F,34,"Interests, Food criticism, Video games, Skiing",31.7282,-97.1123
Amy,Diaz,F,N,23,"Writing, Computer programming, Art history, Jogging, Music production",41.1818,-93.7311
James,Huang,N,N,33,"Data analysis, Rappelling, Writing",43.3534,-93.2108
Robert,Lynch,N,F,39,"Investment banking, Fashion design, Cybersecurity, Running",34.6395,-120.1091
Aaron,Greer,M,N,18,"Gymnastics, Rock climbing, Nature, Squash",30.2331,-92.9208
Gina,Moore,F,M,21,"Triathlons, Synchronized swimming, Pool, Kickboxing, Stand-up comedy",37.2563,-109.303
Adam,Montgomery,M,A,34,"Air hockey, Swimming, Jujitsu, Kickboxing",61.526,-149.9721
Jacob,King,N,B,29,"Judo, Nature, Windsurfing, Volleyball",39.5669,-97.6467
Megan,Bennett,F,M,30,"Air hockey, Guitar, Web design, Astrophysics, Karate",36.0076,-118.1099
Samantha,Arnold,F,M,33,"Hunting, Pilates, DJing, Salsa, Gymnastics",32.2687,-94.9296
Charles,Raymond,M,A,26,"Financial analysis, Equestrian, Teaching, Travel",36.8772,-86.4165
Christopher,Medina,M,B,25,"Rappelling, Painting, Fashion design, Wine tasting",42.368,-88.2965
Shawn,Moore,M,A,36,"Web design, Wine tasting, Swimming, Ballroom dancing, Astrophysics",40.9862,-75.9703
Valerie,Jones,F,B,25,"Literature, Orienteering, Ballet, Guitar, Mountain biking",31.5409,-81.797
Jesse,Adams,M,N,22,"Ceramics, Carpentry, Interior design",38.2647,-76.8496
James,Jones,N,F,38,"Sailing, DJing, Badminton",38.5788,-94.8617
Kristen,Perez,N,M,39,"Stand-up comedy, Art, Journalism, Dancing, Board games",44.6648,-93.6351
Lauren,Macias,F,F,38,"Treasure hunting, Astrophysics, Ceramics, Cooking",42.5799,-90.0238
Ashley,Cisneros,F,N,27,"Equestrian, Rock Climbing, Marathons, Lacrosse, Boxing",45.1315,-94.9328
Stacey,Diaz,F,F,39,"Soccer, Hiking, Squash, Equestrian",38.3998,-75.0715
Lisa,Myers,F,F,23,"Wrestling, Stand-up comedy, Skiing",33.584,-117.6237
Rebecca,Clay,N,N,24,"Boating, Ballroom dancing, Biking, Football",31.6783,-109.6876
Bobby,Robinson,M,M,29,"Baseball, Stock trading, Sewing, Hang gliding",38.0902,-88.5388
Lydia,Cowan,F,N,38,"Squash, Air hockey, Gardening",39.9893,-83.9443
Dawn,Booth,F,B,18,"Diving, Polo, Literature, Video games, Running",40.2005,-74.0333
Colin,Meyer,M,B,29,"Hunting, Jujitsu, Badminton, Roller hockey, Interior design",26.4354,-98.7406
Steven,Thomas,M,A,23,"Soccer, DJing, Basketball",47.2982,-122.5103
Shari,Sandoval,F,B,24,"Sewing, Fishing, Bowling, American football, Windsurfing",36.8437,-94.3758
Bethany,Alexander,N,M,36,"Puzzle solving, Self defense, Fashion design, Financial analysis",46.3168,-117.9767
Joseph,Trujillo,M,M,33,"Ballroom dancing, Cooking, Gymnastics",33.3222,-95.5606
Andrea,Baldwin,N,F,29,"Rock Climbing, Darts, Ceramics",42.826,-103.0025
Chris,Moore,N,N,37,"Darts, Running, Football, Knitting",39.1154,-89.2785
Tanya,Rivera,F,N,30,"Jujitsu, Ballet, Marathons, Marketing",39.265,-114.8708
Joseph,King,N,A,38,"Video editing, Badminton, Nature Photography, Jujitsu",48.6501,-118.6839
Russell,Mendez,M,M,26,"Basketball, Food styling, Table tennis, Sewing",44.239,-95.6153
Robin,Walsh,N,A,25,"Jazz, Stock trading, Table tennis",44.8397,-100.0732
Paige,Boyd,F,A,30,"Golf, Music production, Biking",28.072,-80.6876
Tammy,Cameron,F,A,25,"Mountain biking, Salsa, Skydiving",38.0176,-89.0438
Michael,Wilkins,M,M,37,"Web design, Music, Cooking",48.4328,-114.359
Jessica,Nicholson,F,F,34,"Blacksmithing, Card games, Bowling, Triathlons",30.0168,-90.4634
Christopher,Johnson,N,N,27,"Sewing, Public relations, Air hockey, Marathons, Advertising",44.9041,-92.8174
Sheila,Hansen,F,A,24,"Web design, Sewing, Video games, Fashion design",41.1428,-111.9334
Ashley,Flores,F,A,22,"Food criticism, Reading, Rugby",36.6778,-76.3023
Evan,Patterson,M,N,32,"Jazz, Yachting, Interior design, Advertising",35.2569,-94.9226
Elizabeth,Walker,N,N,31,"Art history, Drawing, Sewing",40.9616,-80.1483
Todd,Kent,M,B,18,"Polo, Art history, Computer programming",38.8192,-102.3521
Elizabeth,Villa,F,B,20,"Kickboxing, Food criticism, Skydiving",36.4574,-92.9129
Alexandria,Maldonado,N,N,22,"Skydiving, Astronomy, Astrophysics, Pottery",38.5578,-82.8191
Ashley,Hoover,F,F,32,"Data analysis, Diving, Triathlons, Lacrosse",32.0181,-93.7237
David,Smith,M,N,38,"Skateboarding, Meditation, Drawing, Fishing",39.8676,-75.1852
Jonathan,Sherman,M,N,20,"Ethical hacking, Theater, Boxing, Mobile app development, Fashion design",33.2263,-97.5875
Teresa,Parker,F,A,20,"Hunting, Video games, Running, Table tennis",43.1773,-83.7355
Catherine,Goodwin,N,M,38,"Salsa, Public relations, Road cycling, Pinball",41.4489,-95.1109
Joshua,Parrish,M,A,25,"Baking, Filmmaking, Volleyball, Financial analysis, Skydiving",40.9155,-85.2806
Allison,Mitchell,F,B,18,"American football, Ice skating, Lacrosse",40.5106,-93.5299
Kathryn,Thomas,N,F,39,"Letterboxing, Geocaching, Sailing, Pinball, Wrestling",34.9614,-110.3274
Katherine,Crawford,F,M,25,"Jogging, Theater, Sewing",37.4758,-121.1536
Devon,Mann,M,M,38,"Web design, Landscaping, Escape rooms",41.4598,-81.4799
Adriana,White,F,B,31,"Roller hockey, Board games, Muay Thai",47.2701,-97.4087
Anthony,Cobb,N,M,23,"Golf, Letterboxing, Financial analysis",37.8125,-95.4363
Mitchell,Fry,M,M,20,"Wrestling, Ethical hacking, Escape rooms",38.3481,-88.5895
Teresa,Rosario,F,M,24,"Stand-up comedy, Salsa, Horseback riding, Volleyball",47.4542,-88.1569
Kristi,Dickson,N,F,28,"Sculpting, Equestrian, Air hockey, Windsurfing",40.9958,-88.2037
Michael,Harris,M,B,38,"Volleyball, Geocaching, Stand-up comedy, Field hockey, Investment banking",38.677,-90.0063
Janet,Lewis,F,F,37,"Rugby, Marketing, Nature Photography",39.8924,-75.1172
Melissa,Rowe,F,N,28,"Nature Photography, Salsa, Tennis, Singing, Sailing",31.0047,-96.9915
